Date,Open,High,Low,Close,Volume
11-08-1994,3.83944574,3.855311199,3.760118113,3.775983572,6848288
12-08-1994,3.791849497,3.807714957,3.744252786,3.760118246,3190552
15-08-1994,3.760118246,3.791849497,3.728387327,3.760118246,5028051
16-08-1994,3.775981772,3.902905715,3.76011632,3.871174812,8093656
17-08-1994,3.934638181,3.950503638,3.855310892,3.887041807,8666607
18-08-1994,3.855310246,3.855310246,3.744251728,3.744251728,6848836
19-08-1994,3.744252654,3.775983572,3.712521736,3.775983572,8500010
22-08-1994,3.775982638,3.791848425,3.728386273,3.744251728,4385502
23-08-1994,3.744252786,3.775983706,3.728387327,3.760118246,6059144
24-08-1994,3.760117813,3.887041807,3.744252355,3.887041807,7819647
25-08-1994,3.887040908,3.887040908,3.791848183,3.791848183,5469205
26-08-1994,3.855309361,3.902905715,3.839443909,3.871174812,9494660
29-08-1994,3.918771167,3.95050207,3.871174812,3.871174812,5389194
30-08-1994,3.855310892,3.950503638,3.839445434,3.887041807,7056534
31-08-1994,3.887041177,3.887041177,3.664924472,3.712520838,19685849
01-09-1994,3.744251831,3.807713985,3.71252092,3.807713985,12088970
02-09-1994,3.839445876,3.839445876,3.728387327,3.760118246,5560175
06-09-1994,3.760117287,3.823579441,3.728386376,3.807713985,4893787
07-09-1994,3.839445876,3.839445876,3.744252786,3.760118246,6744713
08-09-1994,3.744251728,3.791848425,3.728386273,3.744251728,5190264
09-09-1994,3.744251748,3.744251748,3.696655383,3.712520838,6766086
12-09-1994,3.712522061,3.744252981,3.68079114,3.68079114,4925846
13-09-1994,3.696655665,3.728386578,3.633193839,3.649059296,12889896
14-09-1994,3.649059144,3.696655512,3.601462777,3.696655512,10164336
15-09-1994,3.712521472,3.712521472,3.633194183,3.664925098,7662093
16-09-1994,3.633194923,3.664925846,3.601464001,3.633194923,13918523
19-09-1994,3.649059855,3.664925314,3.538001311,3.553867102,10321069
20-09-1994,3.538002151,3.601464333,3.506271226,3.522136688,11297086
21-09-1994,3.538001461,3.569732712,3.474539623,3.490405083,13923181
22-09-1994,3.522134836,3.56973153,3.411076656,3.42694211,14300216
23-09-1994,3.442808685,3.474539604,3.31588501,3.379346848,15974955
26-09-1994,3.395212307,3.426943226,3.363481388,3.379346848,11912783
27-09-1994,3.458674005,3.538001299,3.426943087,3.538001299,9697700
28-09-1994,3.585598019,3.601463478,3.538001311,3.553867102,8001041
29-09-1994,3.553867253,3.569732712,3.490405083,3.490405083,5756639
30-09-1994,3.506271226,3.569733408,3.490405763,3.522136688,6018043
03-10-1994,3.522136002,3.538001461,3.458674164,3.490405083,6982552
04-10-1994,3.506271193,3.522136656,3.395212956,3.442809343,10122413
05-10-1994,3.426942648,3.538000845,3.379346277,3.506269932,9145299
06-10-1994,3.522136274,3.522136274,3.426943509,3.458674431,4646906
07-10-1994,3.458674431,3.506270813,3.426943509,3.458674431,4942561
10-10-1994,3.538001284,3.601463451,3.490404908,3.585597992,7668669
11-10-1994,3.649058657,3.728385925,3.633193203,3.728385925,12499982
12-10-1994,3.6966566,3.728387521,3.664925679,3.68079114,8789637
13-10-1994,3.760117846,3.775983304,3.64905964,3.664925098,16988785
14-10-1994,3.680789564,3.744251379,3.633193203,3.728385925,6550989
17-10-1994,3.712520968,3.744251879,3.680790056,3.696655512,7737993
18-10-1994,3.6966566,3.6966566,3.649060219,3.68079114,5066412
19-10-1994,3.664924111,3.728385925,3.649058657,3.728385925,5243970
20-10-1994,3.728386578,3.728386578,3.601462926,3.649059296,8175584
21-10-1994,3.585597809,3.680790556,3.553866893,3.664925098,9923209
24-10-1994,3.664925846,3.712522229,3.617329462,3.633194923,5702660
25-10-1994,3.617328106,3.728386293,3.617328106,3.712520838,13705345
26-10-1994,3.841863757,3.841863757,3.697793708,3.745816946,17589137
27-10-1994,3.777833822,3.793841574,3.697795062,3.713802814,12566018
28-10-1994,3.729810358,3.793841362,3.729810358,3.793841362,7905138
31-10-1994,3.793840255,3.809848001,3.777832508,3.777832508,9869777
01-11-1994,3.76182607,3.793841574,3.697795062,3.713802814,8988841
02-11-1994,3.713801775,3.793840513,3.68178628,3.729809523,7692234
03-11-1994,3.76182586,3.793841362,3.745818109,3.793841362,4406327
04-11-1994,3.809848682,3.809848682,3.697794437,3.697794437,5700194
07-11-1994,3.68178628,3.729809523,3.633763038,3.729809523,5733075
08-11-1994,3.745817289,3.745817289,3.665778551,3.681786299,5276303
09-11-1994,3.713802301,3.72981005,3.617755802,3.633763552,8746617
10-11-1994,3.633764086,3.665779591,3.617756334,3.665779591,5751707
11-11-1994,3.649771929,3.681787434,3.649771929,3.649771929,2325234
14-11-1994,3.665779558,3.713802814,3.649771806,3.713802814,6046540
15-11-1994,3.713801794,3.777832784,3.649770804,3.681786299,9837444
16-11-1994,3.681786299,3.729809542,3.665778551,3.681786299,5361793
17-11-1994,3.681786801,3.697794551,3.617755802,3.633763552,6040786
18-11-1994,3.633763522,3.649771272,3.55372444,3.569732189,7134079
21-11-1994,3.585740273,3.601748023,3.55372444,3.569732189,3463190
22-11-1994,3.569731187,3.601747012,3.425661481,3.441669226,8124071
23-11-1994,3.425662873,3.537717135,3.377639618,3.48969388,10619464
25-11-1994,3.505701453,3.553724705,3.489693702,3.521709204,1902987
28-11-1994,3.521707952,3.537715697,3.441669226,3.441669226,4115330
